title_pt;title_en;year;rating;genre;sinopse;image
Fale Comigo;Fale Comigo;2022;7.4;Terror;Um grupo de amigos descobre uma mão embalsamada que lhes permite conjurar espíritos. Viciado na emoção, um deles vai longe demais e abre a porta para o mundo espiritual.;https://m.media-amazon.com/images/M/MV5BY2I5YzJjODYtNzcxNS00YTU2LWFiN2EtN2VlNmU4MTM1ZmFkXkEyXkFqcGdeQXVyNzAwMjU2MTY@._V1_QL75_UY562_CR2,0,380,562_.jpg
Megatubarão 2;Megatubarão 2;2023;5.2;Ação;A viagem de uma equipe de pesquisa nas profundezas do oceano se transforma em um caos quando uma operação de mineração os força a entrar em uma batalha pela sobrevivência, enfrentando Mega Tubarões e saqueadores ambientais implacáveis.;https://m.media-amazon.com/images/M/MV5BNjAxZTU2ODEtMWNhYy00YjE4LTg2NmUtOTYyNjdiYzQ5Y2U4XkEyXkFqcGdeQXVyNzAwMjU2MTY@._V1_QL75_UX380_CR0,0,380,562_.jpg
Homem-Aranha: Através do Aranhaverso;Homem-Aranha: Através do Aranhaverso;2023;8.7;Animação;Miles Morales, o amigão da vizinhança Homem-Aranha, é transporado através do multiverso para unir forças com Gwen Stacy e um novo time de Pessoas-Aranha para enfrentar um vilão mais poderoso do que qualquer coisa que já tenham encontrado.;https://m.media-amazon.com/images/M/MV5BZDNhMjVmZWItN2M2OS00YzlmLWJlOTUtNjVjMGQ0Nzk2MDkwXkEyXkFqcGdeQXVyMTM1MjYzNjQ5._V1_QL75_UY562_CR39,0,380,562_.jpg
Guardiões da Galáxia Vol. 3;Guardiões da Galáxia Vol. 3;2023;7.9;Ação;Após a perda de Gamora, Peter Quill ainda está chateado e deve reunir os Guardiões da Galáxia em uma missão para defender o universo e proteger Rocket.;https://m.media-amazon.com/images/M/MV5BZmYwODVhZGYtNjc5MC00NmUwLWE0NDUtOWNhMTcwMjQ1NWIxXkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_QL75_UY562_CR7,0,380,562_.jpg
O Protetor;O Protetor;2014;7.2;Ação;Robert McCall, um homem misterioso que costumava trabalhar como oficial da polícia, motivado pelas injustiças sociais, ajuda vítimas e qualquer pessoa em perigo. A protegida da vez é Teri, jovem explorada sexualmente por mafiosos russos.;https://m.media-amazon.com/images/M/MV5BMmRmZjdiZTUtNDFmYy00NDU4LTlhZmUtYzA5ZTUzOTEzYzc0XkEyXkFqcGdeQXVyNzAwMjU2MTY@._V1_QL75_UY562_CR2,0,380,562_.jpg
O Assassino;O Assassino;2023;7.5;Ação;Um assassino começa a colapsar psicologicamente enquanto começa a desenvolver uma consciência, mesmo enquanto seus clientes continuam a solicitar seus serviços.;https://m.media-amazon.com/images/M/MV5BZGJkMDUwZWQtYTMzMS00NTg5LWE1ZTYtOTVhMDI4NGI1YjMyXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_QL75_UX380_CR0,0,380,562_.jpg
Dungeons & Dragons: Honra Entre Rebeldes;Dungeons & Dragons: Honra Entre Rebeldes;2023;7.3;Ação;Um ladrão encantador e um grupo de aventureiros improváveis embarcam em uma jornada épica para recuperar uma relíquia perdida, mas as coisas saem perigosamente do controle quando eles se envolvem com as pessoas erradas.;https://m.media-amazon.com/images/M/MV5BNmQ2N2M5ODQtMmVkMS00YTgxLWE4NmQtNzUzMGJjMTk4ZDZjXkEyXkFqcGdeQXVyNzAwMjU2MTY@._V1_QL75_UY562_CR2,0,380,562_.jpg
Vermelho, Branco e Sangue Azul;Vermelho, Branco e Sangue Azul;2023;7.0;Comédia;Quando sua mãe foi eleita presidente dos Estados Unidos, Alex Claremont-Diaz se tornou o novo queridinho da mídia estadunidense. Bonito, carismático e com personalidade forte, Alex tem tudo para seguir os passos de seus pais.;https://m.media-amazon.com/images/M/MV5BOTFhNzc2MGMtZGUwYi00ZWFjLThlOWEtNDdmYTQyZjc3NDQ4XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UX380_CR0,0,380,562_.jpg
A Freira;A Freira;2018;5.3;Terror;Um sacerdote e uma noviça são enviados pelo Vaticano a investigar a morte duma joven freira e se confrontar com uma demoníaca força.;https://m.media-amazon.com/images/M/MV5BYzc4ZGIwY2QtNTZjMi00NDhlLThiNjktNmUwOWFmMDk5NWFjXkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_QL75_UX380_CR0,0,380,562_.jpg
Ferrari;Ferrari;2023;6.9;Biografia;A história de vida do empreendedor italiano de carros esportivos Enzo Ferrari.;https://m.media-amazon.com/images/M/MV5BNDMxMjQ4ZGEtMGU5ZC00ZWU4LWExYzEtZjZhMzFkNGYxZTkwXkEyXkFqcGdeQXVyMTA2MDU0NjM5._V1_QL75_UX380_CR0,7,380,562_.jpg
O Amor Mandou Mensagem;O Amor Mandou Mensagem;2023;5.8;Comédia;Uma jovem tenta aliviar a dor da morte de seu noivo enviando mensagens românticas para seu antigo número de telefone celular, e forma uma conexão com o homem para o qual o número foi transferido.;https://m.media-amazon.com/images/M/MV5BZTI5NGE4MTYtZjdlMy00NjU4LTliMDUtNmViOTlhMjRlZmMzXkEyXkFqcGdeQXVyNzAwMjU2MTY@._V1_QL75_UX380_CR0,4,380,562_.jpg
Boogeyman: Seu Medo é Real;Boogeyman: Seu Medo é Real;2023;6.0;Terror;Ainda se recuperando da trágica morte de sua mãe, uma adolescente e sua irmã mais nova se veem atormentados por uma presença sádica em sua casa e lutam para fazer com que seu pai de luto preste atenção antes que seja tarde demais.;https://m.media-amazon.com/images/M/MV5BZTcxYzA3OTItZDRjNi00NzZmLWFkOWEtNjc1NGJhNzlhOGNkXkEyXkFqcGdeQXVyNzAwMjU2MTY@._V1_QL75_UY562_CR35,0,380,562_.jpg
X: A Marca da Morte;X: A Marca da Morte;2022;6.6;Terror;Em 1979, um grupo de jovens cineastas se propôs a fazer um filme adulto na zona rural do Texas, mas quando seus solitários e idosos anfitriões os pegam em flagrante, o elenco se vê lutando por suas vidas.;https://m.media-amazon.com/images/M/MV5BMjI4NGEwNDctOWY3YS00MWI4LWE3ZGMtNGU2MTVhMWIxMmJkXkEyXkFqcGdeQXVyNzAwMjU2MTY@._V1_QL75_UY562_CR3,0,380,562_.jpg
Vidas Passadas;Vidas Passadas;2023;8.1;Drama;Dois amigos de infância, Nora e Hae Sung, são separados quando a família de Nora emigra da Coreia do Sul. Vinte anos depois, eles se reencontram e exploram o amor e o destino.;https://m.media-amazon.com/images/M/MV5BOTkzYmMxNTItZDAxNC00NGM0LWIyODMtMWYzMzRkMjIyMTE1XkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_QL75_UX380_CR0,0,380,562_.jpg
Casamento Grego 3;Casamento Grego 3;2023;5.4;Comédia;Embarque com os Portokalos em sua viagem rumo à Grécia para um reencontro familiar inesquecível. Será uma jornada hilária e comovente, cheia de reviravoltas e muito amor, como sempre.;https://m.media-amazon.com/images/M/MV5BMDcyZTJmNmEtYzAyMS00MWZmLWFhZmItMmM2MTFiMjQyOTgwXkEyXkFqcGdeQXVyMTM1NjM2ODg1._V1_QL75_UX380_CR0,0,380,562_.jpg
Agente Stone;Agente Stone;2023;5.7;Ação;Uma agente de inteligência de uma sombria agência global que trabalha pela manutenção da paz corre para impedir um hacker de roubar sua arma mais valiosa e perigosa.;https://m.media-amazon.com/images/M/MV5BYjA0NjU4OTQtNzYxYy00NjRiLTk3NDEtYjIwNzE1ZjFkNzFmXkEyXkFqcGdeQXVyMTY4MjE1MDA@._V1_QL75_UX380_CR0,0,380,562_.jpg
Missão: Impossível - Acerto de Contas Parte Um;Missão: Impossível - Acerto de Contas Parte Um;2023;7.9;Ação;Ethan Hunt e seu grupo do IMF embarcam na missão mais arriscada até agora: localizar uma nova arma aterrorizante que ameaça toda a humanidade antes que caia nas mãos erradas.;https://m.media-amazon.com/images/M/MV5BNmQ3NDE0OGQtYWM0ZC00NjkyLTk3YzQtNmYyMWQ5OTVjZTZmXkEyXkFqcGdeQXVyMTI5MDk0MzM3._V1_QL75_UY562_CR21,0,380,562_.jpg
Batman;Batman;2022;7.8;Ação;Sinopse desconhecida.;https://m.media-amazon.com/images/M/MV5BMDdmMTBiNTYtMDIzNi00NGVlLWIzMDYtZTk3MTQ3NGQxZGEwXkEyXkFqcGdeQXVyMzMwOTU5MDk@._V1_QL75_UX380_CR0,0,380,562_.jpg
Asteroid City;Asteroid City;2023;6.6;Comédia;O itinerário de uma convenção Junior Stargazer é espetacularmente interrompido por eventos que mudam o mundo.;https://m.media-amazon.com/images/M/MV5BYWM2M2M2YzQtYTEwMC00Yjk3LWFjOWUtMzE2NzMwZTA5YzRiXkEyXkFqcGdeQXVyNzAwMjU2MTY@._V1_QL75_UY562_CR35,0,380,562_.jpg
Jailer;Jailer;2023;7.2;Ação;Um carcereiro aposentado sai em uma caçada para encontrar os assassinos de seu filho. Mas o caminho o leva a um lugar familiar, embora um pouco mais sombrio. Será que ele conseguirá sair dessa situação complexa com sucesso?;https://m.media-amazon.com/images/M/MV5BNzFkNmZkMTctYjRhMS00ODZiLWFlNjQtZmZmN2IzMDJlNmVkXkEyXkFqcGdeQXVyMTY1MzAyNjU4._V1_QL75_UX380_CR0,15,380,562_.jpg
Hypnotic - Ameaça Invisível;Hypnotic - Ameaça Invisível;2023;5.4;Ação;Enquanto busca incansavelmente por sua filha desaparecida, o detetive Danny Rourke se vê envolvido em uma conspiração criminosa que desafia a realidade.;https://m.media-amazon.com/images/M/MV5BNmNmNWNiMjUtZmYyMC00OWVhLThmMTItNjkxYzU4Yzk2NTdlXkEyXkFqcGdeQXVyMDc5ODIzMw@@._V1_QL75_UX380_CR0,1,380,562_.jpg
Super Mario Bros. - O Filme;Super Mario Bros. - O Filme;2023;7.1;Animação;Um encanador chamado Mario precisa salvar seu irmão Luigi das garras do rei dos Koopas, Bowser. Para isso, ele conta com a ajuda da princesa do Reino dos Cogumelos, Peach, e de seus amigos Toad e Donkey Kong.;https://m.media-amazon.com/images/M/MV5BYjQ5NTRkNDktZWM2Zi00YjI4LTlkYzEtMTYxMTY3ZTRlZTEwXkEyXkFqcGdeQXVyNTk2MDQ0MjA@._V1_QL75_UX380_CR0,4,380,562_.jpg
Elementos;Elementos;2023;7.0;Animação;Em uma cidade onde cidadãos de fogo, água, terra e ar vivem juntos, Ember, uma jovem impetuosa, e Wade, um cara que segue o fluxo da vida, irão descobrir algo elementar: o quanto eles têm em comum.;https://m.media-amazon.com/images/M/MV5BZGM1NTFjYjctNzdmOC00YmJkLWE4ZDktYzA1YjIwMWE2OTE2XkEyXkFqcGdeQXVyMTI5MDk0MzM3._V1_QL75_UY562_CR35,0,380,562_.jpg
Saltburn;Saltburn;2023;6.0;Comédia;A student at Oxford University finds himself drawn into the world of a charming and aristocratic classmate, who invites him to his eccentric family's sprawling estate for a summer never to be forgotten.;https://m.media-amazon.com/images/M/MV5BMmMzMWE4ZTctYzU0My00ZWEyLTg2NWEtOTg5ZDYwMmZmMjkxXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UX380_CR0,0,380,562_.jpg
As Ruínas;As Ruínas;2008;5.9;Aventura;Um grupo de amigos cujas férias tranquilas no México se tornam horríveis quando eles, junto com outro turista, embarcam em uma escavação arqueológica remota na selva, onde algo maligno vive entre as ruínas.;https://m.media-amazon.com/images/M/MV5BYzQyODAyYzctMjg5YS00NmY3LTljZjctMDNkNGU1MjdmN2RlXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_QL75_UX380_CR0,1,380,562_.jpg
Máfia da Dor;Máfia da Dor;2023;7.8;Policial;Sempre lutando para dar uma vida melhor à filha, uma mulher começa a trabalhar em uma startup farmacêutica, mas acaba envolvida em um perigoso esquema de negociatas.;https://m.media-amazon.com/images/M/MV5BNzQwZDBlYjctZWQzNy00MDVlLWI1ZmQtZDA0YTNlZjRhYjU5XkEyXkFqcGdeQXVyNzAwMjU2MTY@._V1_QL75_UX380_CR0,0,380,562_.jpg
Interestelar;Interestelar;2014;8.7;Aventura;Uma equipe de exploradores viaja através de um buraco de minhoca no espaço, na tentativa de garantir a sobrevivência da humanidade.;https://m.media-amazon.com/images/M/MV5BMzg0NzYyNDMtZTkxMS00NmYzLWJkMDAtMmNlYTY1MTRmM2IwXkEyXkFqcGdeQXVyMTYzMDM0NTU@._V1_QL75_UY562_CR5,0,380,562_.jpg
Noite Passada em Soho;Noite Passada em Soho;2021;7.0;Drama;Uma jovem apaixonada por design de moda pode entrar misteriosamente nos anos 60, onde conhece seu ídolo, um cantor deslumbrante. Mas a década de 1960 em Londres não é o que parece, e o tempo parece desmoronar com conseqüências sombrias.;https://m.media-amazon.com/images/M/MV5BYjc5NDNiNjUtNWJmOS00OTZlLWE4ZTgtMDI4Njg5YjFhZmY0XkEyXkFqcGdeQXVyMjcwMzM0OTI@._V1_QL75_UX380_CR0,4,380,562_.jpg
Toc Toc Toc: Ecos do Além;Toc Toc Toc: Ecos do Além;2023;5.9;Terror;Peter, de oito anos, é atormentado por um barulho que vem da parede de seu quarto, que seus pais insistem estar só em sua imaginação. Conforme o medo de Peter se intensifica, ele acredita que seus pais podem estar escondendo um segredo.;https://m.media-amazon.com/images/M/MV5BNDcyZmVjNzgtNjJjNS00ZmE4LTk4NTAtZGFkMjUzZmE2MjY0XkEyXkFqcGdeQXVyNzAwMjU2MTY@._V1_QL75_UY562_CR3,0,380,562_.jpg
O Protetor 2;O Protetor 2;2018;6.7;Ação;Robert McCall é um justiceiro implacável que defende os explorados e os oprimidos, mas até onde ele irá se um deles for alguém que ele ama?;https://m.media-amazon.com/images/M/MV5BZTJjOGI1YTktNTQ1Zi00MTZhLTgxYWMtZWVmOTA4ZTY1YTZmXkEyXkFqcGdeQXVyNzAwMjU2MTY@._V1_QL75_UY562_CR2,0,380,562_.jpg
O Menu;O Menu;2022;7.2;Comédia;Um jovem casal viaja para uma ilha remota para comer em um restaurante exclusivo onde o chef preparou um cardápio farto, com algumas surpresas chocantes.;https://m.media-amazon.com/images/M/MV5BYjEzNjVkYzgtN2VlNy00ZTEzLWFiZWMtMzhjMjM1ZTcwOGExXkEyXkFqcGdeQXVyMjAwNzczNTU@._V1_QL75_UX380_CR0,4,380,562_.jpg
Babilônia;Babilônia;2022;7.1;Comédia;Um conto de ambições exageradas e excessos escandalosos, ele traça a ascensão e queda de múltiplos personagens durante uma era de desenfreada decadência e depravação no início de Hollywood.;https://m.media-amazon.com/images/M/MV5BZDY0OGRhMWItNjY0Ni00Nzg2LWIxZDEtNjk5MTAyOGZlYWUzXkEyXkFqcGdeQXVyMjcwMzM0OTI@._V1_QL75_UX380_CR0,0,380,562_.jpg
Batman: O Cavaleiro das Trevas;Batman: O Cavaleiro das Trevas;2008;9.0;Ação;Quando a ameaça conhecida como O Coringa surge de seu passado, causa estragos e caos nas pessoas de Gotham. O Cavaleiro das Trevas deve aceitar um dos maiores testes para combater a injustiça.;https://m.media-amazon.com/images/M/MV5BM2E1ZjEyYWQtMjgyMy00ZTkwLThkM2QtN2YwM2NmYzAyYjE0XkEyXkFqcGdeQXVyMTAzMDM4MjM0._V1_QL75_UY562_CR21,0,380,562_.jpg
John Wick 4: Baba Yaga;John Wick 4: Baba Yaga;2023;7.8;Ação;John Wick descobre um modo para derrotar a Alta Cúpula. Mas, antes que possa conquistar a sua liberdade, Wick deve enfrentar um novo inimigo com alianças poderosas no mundo todo e forças que transformam velhos amigos em inimigos.;https://m.media-amazon.com/images/M/MV5BZDBiZmNkMGEtZjM4My00YTkwLTk0ZmMtODA5ODY0YWFlNjQ1XkEyXkFqcGdeQXVyNzAwMjU2MTY@._V1_QL75_UX380_CR0,0,380,562_.jpg
Priscilla;Priscilla;2023;6.3;Biografia;When teenage Priscilla Beaulieu meets Elvis Presley, the man who is already a meteoric rock-and-roll superstar becomes someone entirely unexpected in private moments: a thrilling crush, an ally in loneliness, a vulnerable best friend.;https://m.media-amazon.com/images/M/MV5BOTQyZTBiMjAtZTNjZi00ZjU0LWFkMTQtMDE3Nzc1MjVmMTM4XkEyXkFqcGdeQXVyMTM1NjM2ODg1._V1_QL75_UY562_CR1,0,380,562_.jpg
A Chegada;A Chegada;2016;7.9;Drama;Um lingüista trabalha com os militares para se comunicar com formas de vida extraterrestres depois que doze naves espaciais misteriosas aparecem ao redor do mundo.;https://m.media-amazon.com/images/M/MV5BMTczYjJiYzQtZGZjYi00NDU2LWEwMDUtYmVhN2RkMzIxZmJjXkEyXkFqcGdeQXVyMTAyOTE2ODg0._V1_QL75_UX380_CR0,4,380,562_.jpg
O Exorcista do Papa;O Exorcista do Papa;2023;6.1;Terror;Baseado nos arquivos reais do padre Gabriele Amorth, conhecido como o exorcista chefe do Vaticano, que enquanto investigava a posse de um jovem, descobre que durante séculos no Vaticano tentaram a todo custo manter a verdade escondida.;https://m.media-amazon.com/images/M/MV5BZjM0OTU3YTItM2NkMi00MDdkLThmZTQtZjdhZDc5N2NhZDcxXkEyXkFqcGdeQXVyMTYzMTY3OTE3._V1_QL75_UY562_CR35,0,380,562_.jpg
Um Dia e Meio;Um Dia e Meio;2023;5.8;Ação;Em uma tentativa desesperada de se reunir com sua filha, um homem armado invade o centro médico onde sua esposa afastada trabalha e a sequestra.;https://m.media-amazon.com/images/M/MV5BYjc2MjNhNDMtMWI4ZC00ZGNhLTk0ZGUtOGFkOTMwODI2ZTA1XkEyXkFqcGdeQXVyNTM2OTU2NjY@._V1_QL75_UY562_CR91,0,380,562_.jpg
Um Sonho de Liberdade;Um Sonho de Liberdade;1994;9.3;Drama;Dois homens presos se reúnem ao longo de vários anos, encontrando consolo e eventual redenção através de atos de decência comum.;https://m.media-amazon.com/images/M/MV5BNDE3ODcxYzMtY2YzZC00NmNlLWJiNDMtZDViZWM2MzIxZDYwXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_QL75_UX380_CR0,4,380,562_.jpg
As Escolhas do Amor;As Escolhas do Amor;2023;5.1;Comédia;O namorado atual, o primeiro amor ou o astro do rock... Qual deles Cami deve escolher? Nesta comédia romântica interativa, quem decide é você.;https://m.media-amazon.com/images/M/MV5BYjIwOWYwMjktYzhlZS00ODg0LTgwZDYtYTY1MGQ3NGQ2YjIxXkEyXkFqcGdeQXVyMTQ4MDUxMTk1._V1_QL75_UY562_CR34,0,380,562_.jpg
O Poderoso Chefão;O Poderoso Chefão;1972;9.2;Policial;O patriarca idoso de uma dinastia do crime organizado transfere o controle de seu império clandestino para seu filho relutante.;https://m.media-amazon.com/images/M/MV5BZjgwNzE5ODgtYzAyZC00YTZhLThhNDktMDVlOGNhYzk5NTVkXkEyXkFqcGdeQXVyMTAzMDM4MjM0._V1_QL75_UY562_CR7,0,380,562_.jpg
Campeões;Campeões;2023;6.7;Comédia;Um técnico profissional de basquete precisa trabalhar com uma equipe de jogadores portadores de deficiência intelectual como parte de seu serviço comunitário.;https://m.media-amazon.com/images/M/MV5BOTYwMWJjZTgtMzJiNS00OGIzLWE1NDYtNjgwMDUwYjZiOTc5XkEyXkFqcGdeQXVyMTA2MDU0NjM5._V1_QL75_UX380_CR0,0,380,562_.jpg
Happy Ending;Happy Ending;2023;5.4;Comédia;Luna e Mink estão comemorando seu aniversário. Mas Luna vem fingindo seus orgasmos desde o início do relacionamento. Seus melhores amigos sugerem a ideia de um ménage à trois, mas isso vira a vida de Luna de cabeça para baixo.;https://m.media-amazon.com/images/M/MV5BYTAyODFhYzAtM2VhNC00YThkLWE2NDUtMTJlNDFkYjk5ZjNlXkEyXkFqcGdeQXVyMTMzNzIyNDc1._V1_QL75_UY562_CR11,0,380,562_.jpg
A Grande Aposta;A Grande Aposta;2015;7.8;Biografia;Entre o 2006 e o 2007, um grupo de investidores apostaram contra o mercado de hipotecas dos Estados Unidos, no processo descobriram o errado e corrupto que é o mercado verdaderamente.;https://m.media-amazon.com/images/M/MV5BYjZjMzkzOGUtNDM3Yi00OTY5LTg0YjEtMGU3YzM5NGIwZDA3XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_QL75_UX380_CR0,15,380,562_.jpg
O Pior Vizinho do Mundo;O Pior Vizinho do Mundo;2022;7.5;Comédia;Otto é um grunhido que desistiu da vida após a perda de sua esposa e quer acabar com tudo isso. Quando uma jovem família se muda para as redondezas, ele encontra seu par na engenhosa Marisol, levando a uma amizade que mudará seu mundo.;https://m.media-amazon.com/images/M/MV5BNThkZmRhYTQtYTE4ZC00ODM3LWI2ZTMtMWIyODI2NThjMjIzXkEyXkFqcGdeQXVyMjAwNzczNTU@._V1_QL75_UX380_CR0,4,380,562_.jpg
Casamento Grego;Casamento Grego;2002;6.6;Comédia;Uma jovem grega se apaixona por um nào grego e luta para que sua família o aceite ao mesmo tempo que lida com sua herança e identidade cultural.;https://m.media-amazon.com/images/M/MV5BNzVlMGEyOGEtZTM4OC00YjA2LWI0NGYtZDYxYjJhOTcyYTVhXkEyXkFqcGdeQXVyMTAyOTE2ODg0._V1_QL75_UY562_CR8,0,380,562_.jpg
O Franco Atirador;O Franco Atirador;1978;8.1;Drama;Um retrato detalhado das maneiras pelas quais a Guerra do Vietnã interrompeu a vida dos habitantes de uma pequena cidade industrial na Pensilvânia.;https://m.media-amazon.com/images/M/MV5BNDhmNTA0ZDMtYjhkNS00NzEzLWIzYTItOGNkMTVmYjE2YmI3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UY562_CR1,0,380,562_.jpg
Velozes e Furiosos 10;Velozes e Furiosos 10;2023;5.8;Ação;Dom Toretto e sua família são alvo do filho vingativo do traficante Hernan Reyes.;https://m.media-amazon.com/images/M/MV5BOGE5Y2RkMzYtNGE0ZS00Y2ExLWJlNGEtNzM0MzA2MDBkODAyXkEyXkFqcGdeQXVyNzAwMjU2MTY@._V1_QL75_UY562_CR35,0,380,562_.jpg
Transformers: O Despertar das Feras;Transformers: O Despertar das Feras;2023;6.1;Ação;Uma nova aventura que envolverá os Maximals, Predacons e Terrorcons na luta existente na Terra entre Autobots e Decepticons.;https://m.media-amazon.com/images/M/MV5BOGE1OWI5NTktM2U3Ni00MGQ5LWE4N2ItMzJlNWJjMzM4NTM5XkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_QL75_UX380_CR0,0,380,562_.jpg
O Pacto;O Pacto;2023;7.5;Ação;Durante a guerra no Afeganistão, um intérprete local arrisca sua própria vida para carregar um sargento ferido por quilômetros de terreno extenuante.;https://m.media-amazon.com/images/M/MV5BMTczMThmZmQtMGI0OS00NTI3LThiYjAtM2JlMzcxMzM5Y2ZjXkEyXkFqcGdeQXVyMjAwNzczNTU@._V1_QL75_UX380_CR0,4,380,562_.jpg
A Baleia;A Baleia;2022;7.7;Drama;Um professor de inglês recluso que vive com obesidade severa tenta se reconectar com sua distante filha adolescente para uma última chance de redenção.;https://m.media-amazon.com/images/M/MV5BMGM5NmMxYWMtNjMyMS00YzIxLWEyMmItMWJmMDFlNTgyNzUyXkEyXkFqcGdeQXVyMTQ3MjQ4Nzc4._V1_QL75_UY562_CR35,0,380,562_.jpg
Avatar: O Caminho da Água;Avatar: O Caminho da Água;2022;7.6;Ação;Jake Sully vive com sua nova família na lua extrassolar Pandora. Uma vez que uma ameaça familiar retorna para terminar o que foi iniciado anteriormente, Jake deve trabalhar com Neytiri e o exército da raça Na'vi para proteger sua casa.;https://m.media-amazon.com/images/M/MV5BMDZmNjA0ZjQtMjU1Yi00ZjE4LThiNTktNGM3YzRkMjc3NGI0XkEyXkFqcGdeQXVyMjAwNzczNTU@._V1_QL75_UX380_CR0,0,380,562_.jpg
Harry Potter e a Pedra Filosofal;Harry Potter e a Pedra Filosofal;2001;7.6;Aventura;Uma criança órfã se enrolla em uma escola de magia, onde ele aprende a verdade sobre si mesmo, sua família e o terrível mal que se esconde no mundo mágico.;https://m.media-amazon.com/images/M/MV5BMDlmZGRlYzAtMTg2Yy00MjU5LTkyYTQtNzlkYmM5OGQ0OGJhXkEyXkFqcGdeQXVyMTAzMDM4MjM0._V1_QL75_UY562_CR0,0,380,562_.jpg
Duna;Duna;2021;8.0;Ação;Paul Atreides é um jovem prodígio com um futuro grandioso e envolto em mistério que precisa viajar para o planeta mais perigoso do universo para garantir o futuro de sua família e seu povo.;https://m.media-amazon.com/images/M/MV5BMDY2NDFiYzYtY2QyNC00NGFmLTllNjUtMDc0OTYyNDFkZDI0XkEyXkFqcGdeQXVyNzAwMjU2MTY@._V1_QL75_UY562_CR35,0,380,562_.jpg
Megatubarão;Megatubarão;2018;5.6;Ação;Um grupo de cientistas da Fossa das Marianas encontram ao maior predador da historia, o Megalodon.;https://m.media-amazon.com/images/M/MV5BNTA5YzBkMDEtODExZS00YWRjLWJjNDQtOWQ1ODk0NDliNmI4XkEyXkFqcGdeQXVyMTAyOTE2ODg0._V1_QL75_UX380_CR0,1,380,562_.jpg
Até o Último Homem;Até o Último Homem;2016;8.1;Biografia;O médico amaericano da Segunda Guerra Mundial, Desmond T. Doss, se recusa a matar pessoas e se torna o primeiro homem na história dos Estados Unidos a receber a Medalha de Honra sem atirar um tiro.;https://m.media-amazon.com/images/M/MV5BY2U4ZjdiOWMtZDVlNy00ZWUyLTlkZWYtZjRjOWU0YzBmYTcyXkEyXkFqcGdeQXVyMTAyOTE2ODg0._V1_QL75_UY562_CR8,0,380,562_.jpg
Birth/Rebirth;Birth/Rebirth;2023;6.2;Terror;Uma técnica de necrotério reanima com sucesso o corpo de uma menina, mas para mantê-la respirando, ela precisará colher materiais biológicos de mulheres grávidas.;https://m.media-amazon.com/images/M/MV5BNjE2NDA2M2MtYjExOC00YjQ0LTg0NzItOWFkMTQyMGE2NThkXkEyXkFqcGdeQXVyMTE1MzI2NzIz._V1_QL75_UX380_CR0,0,380,562_.jpg
Sede Assassina;Sede Assassina;2023;6.6;Ação;Baltimore. Véspera de Ano Novo. Uma policial talentosa, mas problemática, é recrutada pelo investigador-chefe do FBI para ajudar a traçar o perfil e rastrear um indivíduo perturbado que está aterrorizando a cidade.;https://m.media-amazon.com/images/M/MV5BNGQzNmVlNDItMzdhMy00ZTRiLTgzOTItYjM0Y2MyNzUyMDM2XkEyXkFqcGdeQXVyNzAwMjU2MTY@._V1_QL75_UY562_CR2,0,380,562_.jpg
The Pod Generation;The Pod Generation;2023;5.5;Comédia;A emocionante jornada de um casal de Nova York em direção à parentalidade usando uma nova ferramenta desenvolvida por uma gigante da tecnologia.;https://m.media-amazon.com/images/M/MV5BNjI0ZmVmNmQtMWJmYi00ZDA4LWEyZDctOTE1ZGYwODhlMmRhXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_QL75_UX380_CR0,0,380,562_.jpg
Amigos De Férias 2;Amigos De Férias 2;2023;5.3;Ação;Segue um casal que se encontra com outro casal durante as férias no México e vê a amizade deles tomar um rumo estranho quando voltam para casa.;https://m.media-amazon.com/images/M/MV5BNjU1ZWM4M2ItM2RkYi00ZGJkLWE3YjQtMzIzM2ZlMzRiNWY4XkEyXkFqcGdeQXVyMTM1NjM2ODg1._V1_QL75_UX380_CR0,0,380,562_.jpg
The Palace;The Palace;2023;4.6;Comédia;A drama set on New Year's Eve 1999 in a luxurious Swiss hotel where the lives of hotel workers and various guests get intertwined.;https://m.media-amazon.com/images/M/MV5BYmJkYmEzZmItYjhhYS00NDJlLWEzNzUtMzRhNjA0NWViMWY4XkEyXkFqcGdeQXVyMjQ4NjA2MjU@._V1_QL75_UY562_CR7,0,380,562_.jpg
O Urso do Pó Branco;O Urso do Pó Branco;2023;5.9;Comédia;Conta a história de um traficante de drogas cujo avião cai com uma carga de cocaína encontrada por um urso negro, que a come.;https://m.media-amazon.com/images/M/MV5BZWZlMmU3M2UtOWY1Mi00YjIxLWE4YjMtOTE0MzUyMzBkOGNjXkEyXkFqcGdeQXVyMjcwMzM0OTI@._V1_QL75_UY562_CR0,0,380,562_.jpg
